#Observation	PValue	QValue
K02113	0.646562597414094	0.754207881263996
K03469	0.0269205043265672	0.0672286758498658
K02111	0.00204773378202338	0.0085102144361478
K02110	0.0131410515156328	0.0381420144048384
K02117	0.103397314169404	0.20129855695466
K02440	0.969816732255898	0.980019250479313
K02115	0.0156242053691606	0.0434422881127233
K02114	0.553035348078937	0.680883204753954
K02439	0.00039052964090162	0.00282412841169055
K02119	0.0610437598473531	0.131907377496976
K02118	0.128813981346266	0.238383125784748
K03465	0.124824611727029	0.23311889152689
K03466	0.0458907893109592	0.104579233832629
K02658	0.543954771766974	0.673796314534147
K01649	0.0626398334424008	0.13446209942292
K20449	0.380315055341874	0.52961770249217
K20448	0.922629977452999	0.948527709049519
K20445	0.0388649723430073	0.0907621899991974
K01643	0.435413680970166	0.579117315504642
K01640	0.623552374819533	0.735349812417476
K20446	0.171934663641681	0.295616133941168
K01646	0.0358040309873029	0.0851370022215595
K01647	0.417094681610352	0.562175045497208
K01644	0.647434047179086	0.754598611306943
K21825	0.692466052596458	0.789550878783553
K01890	0.0311357527911163	0.075952140613116
K20095	0.214469433919977	0.351873634575121
K22300	0.0740339755809124	0.153526260563106
K19883	0.252392558896595	0.395972424450714
K02598	0.00289266314703587	0.0111818892039177
K02027	0.0442880050740059	0.101517439816193
K02026	0.389180759460062	0.538841241885008
K02025	0.522608394505331	0.654447559931085
K06406	0.213209910825869	0.350258682160213
K02020	0.0892841976914825	0.179096079766484
K02841	0.000174511922235881	0.00189029828958058
K02840	0.791610577933314	0.859844133189354
K02843	0.000844254403535594	0.00442191272469106
K03517	0.0130790250621742	0.0380270226108102
K01749	0.0150656907259028	0.0422121251984432
K02029	0.508925049352776	0.641797727583598
K06956	9.77434047247034e-08	0.000166420849962412
K01023	0.0109851959725246	0.033176158366885
K15577	0.907949526582623	0.939180782248337
K03885	0.000150737542045658	0.00178358264356211
K03883	0.542763109376117	0.67280423419377
K18908	0.841692591750997	0.893092326928789
K18907	0.289600076287306	0.436845626186275
K01039	0.187604239348012	0.317728936300975
K09021	0.000322293623958219	0.0025600774088168
K04518	0.800301175056499	0.865038913420942
K09759	0.0123000975561182	0.0361964142532935
K02205	0.157829562311579	0.278416597965435
K02203	0.00197847223036355	0.00830371156206168
K07130	0.0760611131586902	0.157090112410098
K02200	0.0108465409105385	0.0328493395452418
K16963	0.897581622688551	0.934010430134501
K09970	0.000647041387835201	0.00371690201660479
K01584	0.00441709840331287	0.0156380027616591
K04752	0.307262082447923	0.456055761440926
K01428	0.0161221017704975	0.0444994786730364
K06408	0.0123570938664263	0.0363221506200788
K22010	0.126265041443212	0.235291114929499
K01274	0.599330102165855	0.71792695297091
K08191	0.000369728334032928	0.0027599515374804
K01586	0.4555236539089	0.595702779874187
K22015	0.000706208802641609	0.00393790691593475
K12992	0.708923640846802	0.800772114343025
K00547	0.281441319376003	0.427962292993797
K16698	0.702204948791204	0.796066916578918
K17742	0.587257665625297	0.707628112591334
K17743	0.211527888324638	0.348427751491498
K19416	0.000110959332697169	0.00159574565751777
K03088	0.244822208703643	0.387318167964652
K03089	0.0566189106947051	0.123870594906207
K03086	0.0716590377356274	0.149760328863744
K03087	0.310333187096208	0.458646280817091
K16693	0.000275926436614311	0.00231805526205191
K16692	0.000503972817928157	0.00320315307874188
K20859	0.12758340293236	0.237140235242295
K03242	0.642861238924351	0.751160561708486
K03243	0.012321150298042	0.0362374212405153
K03248	0.522683908599448	0.654447559931085
K13865	0.589180056336704	0.709273035424488
K13864	0.937507858937521	0.958970013875036
K13866	0.423689876884158	0.568980523138287
K16169	0.000889954440433922	0.00453983773171252
K21572	0.738704672642888	0.822920238167383
K01641	0.129965598134986	0.239903865157801
K13491	0.335691756027851	0.483453106064439
K03644	0.333003073300077	0.480941459906579
K03645	0.00203539011699387	0.00848156959388333
K03647	0.000541731435554802	0.00335034500525536
K08643	0.311257899471169	0.459708142212858
K03641	0.646802516126224	0.754207881263996
K03642	0.151483098469697	0.269484038463051
K07112	0.000506609437484987	0.00320789632616427
K21449	0.000172169571923718	0.00187971206031259
K03648	0.0509891850233018	0.113604350526752
K03649	0.00113114583323639	0.00543420820242591
K20511	0.401955424762445	0.549652180356059
K07457	0.127430365759168	0.236942290752346
K13714	0.352444849465847	0.502885854436836
K15827	0.000554260733405677	0.00338744465038211
K01390	0.347158848260708	0.496875371519614
K18687	0.361232121021931	0.510984364579786
K07180	6.43484607034243e-05	0.00129668004386199
K13919	0.467487693677448	0.606364292614493
K07186	0.000218489699743132	0.00207056719886731
K20510	0.510180580750869	0.642744206038771
K07184	0.00183395340235467	0.00779353653705144
K06215	0.043415878868794	0.100058958497524
K09936	0.000641263623004548	0.00369306912298207
K06217	0.0438366758831756	0.100846144112629
K07348	9.70673414208872e-05	0.00146204093246668
K06212	0.00544483129192239	0.0185539732979765
K06213	0.0580743439236376	0.126511118919657
K07345	0.000612519841498309	0.003576076276454
K07347	0.000356562168393349	0.00271971502070371
K14430	0.9944997041555	0.996260919688242
K21053	0.0274793565098227	0.0683066554323746
K13208	0.985038713338117	0.989492926792125
K16509	0.00384215086627346	0.0139619483142617
K11646	0.533456020080303	0.664995036746807
K11645	0.703601713607492	0.796752147212021
K14057	0.140236748433731	0.254544247023596
K05544	0.834737916024104	0.887812817709445
K06968	0.000476666221774263	0.00308349140413313
K06969	0.446552717891019	0.587897565757223
K16239	0.253418023772447	0.397185743684047
K11517	0.868080017211542	0.91272105898884
K06960	0.0371824826899016	0.0876776375054605
K06966	0.257456842532023	0.401689483705341
K06967	0.928667142633111	0.95281024247182
K13301	8.48194893245977e-05	0.00136650639288458
K12736	0.653374941937646	0.759263142982095
K12737	0.0883784361401934	0.177839770114516
K12734	0.146077770254826	0.262692309561046
K12735	0.695998207642663	0.790611495929625
K00748	0.667539567758699	0.770272878390647
K12733	0.113118041225486	0.215929489268447
K05812	0.000382161085833708	0.00281797357971815
K02680	7.28891273121139e-05	0.00131204453797294
K01133	0.720964166871622	0.810428035668675
K07507	0.389042017241025	0.53879567730524
K05810	0.85896529319026	0.905568918540405
K07503	0.0879979923477277	0.177354623532178
K08990	0.000541205283535064	0.00335034500525536
K15496	0.241662565917808	0.383274063552978
K19633	0.0158744873919807	0.0439222909307465
K19630	0.434387026643834	0.578614430309723
K08998	0.0224730168288385	0.0581096495851727
K07508	0.983767795767348	0.988622551964384
K09800	0.000158159597437322	0.00181483959524616
K16346	0.015550450612095	0.0432844964823266
K16345	0.734057792808684	0.81971665347423
K09807	0.000105368078626597	0.00153704552518053
K09808	0.000146321865699071	0.00177216324800733
K09809	0.0227236506889336	0.0586941175329077
K10912	0.157141692213975	0.277395407441522
K10914	0.00296281054978743	0.0113753156176228
K11744	0.0402218808300828	0.0935020983132199
K10916	0.787332849107454	0.857576280446309
K10771	0.121819621325683	0.228532607195627
K10772	0.940856950157596	0.960092750702009
K10773	0.0341715228942964	0.0820600108749354
K10774	0.908109125278521	0.939180782248337
K10778	0.00154838034807006	0.00689056324477683
K10537	0.000198746677274303	0.00197748509355284
K22391	0.0726012693706504	0.151109183305798
K11358	0.819185622350257	0.878364364655677
K01903	0.535902443026315	0.66674762649817
K01902	0.708076936323159	0.800188250106079
K01905	0.42933930959016	0.574144057032704
K01904	0.633436211605184	0.74321819619313
K14120	0.190489411688089	0.321545621652539
K07340	6.57594113207094e-05	0.00129668004386199
K13819	0.131064976356676	0.241408029895745
K00002	0.526406421555092	0.658137301605347
K11354	0.617987168523532	0.732178886421527
K11357	0.208555548186994	0.344931461815665
K01948	0.58240803094706	0.704284865926718
K07639	0.000458784585527172	0.00301699080124791
K18699	0.0253731492513267	0.0641702448278711
K18697	5.23027165951186e-05	0.00121033240993522
K07769	0.033041264294849	0.0797596379919754
K07768	0.00852008118660068	0.0268248196171825
K18692	0.00113145957465556	0.00543420820242591
K18691	0.14642857540279	0.263230182689125
K00348	0.472000271469221	0.610506448691515
K00349	0.758445041713312	0.837398331676961
K07166	0.287548400445909	0.434905082600107
K07160	0.620814888949602	0.734295422928167
K00340	0.212087325782762	0.348752123888901
K00341	0.182140548591827	0.310333846345713
K00342	0.000147655568728048	0.00177477136794148
K00343	0.457734873155793	0.597366890345076
K00344	3.5477728267686e-05	0.00101802681049806
K00697	0.788190346651328	0.857779662983525
K00346	0.989743196497112	0.992667969536406
K00347	0.294365331543312	0.442329959529812
K20895	0.226406493399185	0.364527342787871
K09116	0.709071045267797	0.800772114343025
K09117	0.144297673206278	0.260134367667551
K01766	0.000353092134593827	0.00270850467472805
K09118	0.103468976332888	0.2013610697671
K02106	0.277606783050972	0.423269281974394
K05822	0.00265577903954289	0.0104973378030379
K05823	0.0793811157911624	0.162758461736934
K05820	0.000184144347708861	0.00192106701119519
K05825	0.116209437129282	0.22034348023284
K19242	0.849114309053803	0.898159349136279
K05829	0.55437854341076	0.682054413848279
K00936	0.18276580265851	0.311086827594275
K14326	0.532983640349694	0.664890887777577
K03458	0.0113879359230482	0.0341035186966107
K00525	0.013575100524775	0.039045670492446
K00526	0.12365685395267	0.231617749622165
K15521	0.31688122181617	0.465716599383984
K01839	0.457260617390531	0.597002629306229
K15527	0.633305426474889	0.74321819619313
K15524	0.364117662691249	0.513781325044664
K00385	0.0236015240040931	0.0605621767665513
K01835	0.0933504982956663	0.185861316708345
K01834	0.934997227772602	0.957375480006097
K02518	0.0475699853140673	0.107491697840176
K00528	0.557109804511126	0.684400938642008
K18344	0.267046118969115	0.412229166668212
K18347	0.246216277901139	0.388678161486728
K18346	0.621933305455063	0.734631660805504
K15531	0.0337312842336041	0.0811559395242336
K04069	0.0462164616781396	0.105133157463543
K04068	0.709664336009999	0.801245620298839
K07042	0.297953328745419	0.445879011358886
K04067	0.00128513183516972	0.00596510641822045
K04066	0.0396061554165225	0.0921549073242761
K04063	2.7718056641643e-05	0.000931319530519748
K07043	8.41158005609723e-05	0.00136380108489143
K07378	0.413760690265049	0.559483578788676
K07729	0.576694832309076	0.699869699948869
K07041	0.143671717142943	0.259401038750643
K09921	0.000407567508649524	0.00284733406975786
K10006	0.305965991649651	0.454794996638941
K10007	0.35993115959214	0.509568835785201
K10004	0.0681112023372007	0.14366833909262
K22538	0.773919714254453	0.847769028439358
K10002	0.00454167044257859	0.0159860075325387
K03981	0.000886169251994696	0.00452807657395521
K10000	0.239464580762632	0.380854164530634
K00796	0.836142298310032	0.889056065308349
K18204	0.454888401774721	0.595177808644334
K18205	0.0954128266497639	0.188712781846911
K18206	0.20524871450919	0.340365213539507
K03980	0.034309739979187	0.0823096594019927
K09022	0.00279961473445854	0.0109486788233588
K00795	0.032633817761275	0.0789257796782189
K10008	0.398880363628444	0.54799489794807
K10009	0.949433086076624	0.966519464350348
K01342	0.151426519708763	0.269484038463051
K02909	0.0369970929247781	0.0874280880037366
K08218	0.000551384593597284	0.0033820469469925
K08219	0.407289356202439	0.554414468563267
K02904	0.0455885408915728	0.104076798959191
K08217	0.0315780308684631	0.0768469192884061
K02906	0.0334364762754729	0.080561209961797
K02907	0.0440102436913576	0.101108371224143
K02902	0.380365281789417	0.52961770249217
K00389	3.55939446609026e-05	0.00101802681049806
K00230	6.74886911264985e-05	0.00130145805501895
K00234	0.0253427782219618	0.0641252902226678
K00791	0.0233498770889395	0.0599769042683102
K00239	0.486620994633834	0.622428228680369
K15634	0.321797231561637	0.470631917805312
K15635	0.0521508301646802	0.115334438040133
K15632	0.113408587732157	0.216220059612484
K15633	0.000947894404926792	0.0047264744519905
K02491	0.476052429821503	0.614654557499689
K15855	0.930372818923657	0.953791385650491
K03592	0.00315244046402198	0.0119501670903469
K15850	0.15216856398587	0.270209333537518
K14588	0.000112133439313478	0.00160020515125824
K02688	0.000463573747492588	0.00303739246909236
K21929	0.296106062702613	0.44415909405392
K01012	0.0760377481864318	0.157090112410098
K01011	0.000440888556681492	0.00294949230231994
K00836	0.90343792294169	0.937505598388941
K22224	0.788198254820843	0.857779662983525
K22223	0.652224300615004	0.758272188725962
K00833	0.784190328307265	0.855588030649778
K00830	0.508169311527315	0.641321260531869
K00831	0.000966108929894168	0.00479849810935728
K05605	0.43718640633106	0.580369229369342
K13010	0.181201738353807	0.309148140066766
K00838	0.281150834851442	0.427663386531687
K00839	1.07621857278045e-05	0.00073053716720337
K18118	0.144667317523826	0.260616176048761
K18119	0.810016105284703	0.872390943940009
K14106	0.11255127797195	0.215251148067317
K13670	0.874007533700362	0.9178160796346
K11739	0.000567083659745224	0.0034260398824003
K19976	0.0276282798625983	0.0686124745270672
K20453	0.784600593686395	0.855648833439634
K04441	0.33119224295498	0.479414190754565
K04440	0.224958994805267	0.363412113719262
K01126	0.195395988433281	0.327331680524461
K08322	0.150766211987813	0.268862058132726
K08323	1.28859696565231e-05	0.000762819436294876
K01129	0.0217581314211885	0.0566022723889987
K08321	0.302131548691016	0.450542388513756
K15984	0.00546721457789612	0.0186177855625881
K00892	7.32856224862813e-05	0.00131204453797294
K15986	0.381364641147014	0.530616941262489
K15987	0.110422027119456	0.211723263368513
K02470	0.00637439009822957	0.0212058037111368
K05311	0.00991101468969744	0.0303957685453311
K02472	0.0161414297983899	0.0445004341875533
K02473	0.240381335846339	0.38195423869966
K02474	0.600062451983583	0.718635131274623
K17320	0.0213404180396224	0.0557721089526272
K02477	0.334745151304776	0.482856265098708
K02478	0.000886651124058834	0.00452807657395521
K02479	0.291159734539796	0.438808232250474
K01659	0.550559337816266	0.67883206316847
K01658	0.0590703244551634	0.128351268374408
K13581	0.194506337619399	0.326593589980329
K13584	0.0219841291016504	0.0570735345520154
K11732	0.000625981665480033	0.00362969551134265
K01653	0.348105028153791	0.497743802770408
K01652	0.194675332657072	0.326661871640459
K01654	0.133381002648034	0.244876554086239
K01657	0.00602552681141885	0.0202348001299033
K02874	0.0378674058327208	0.0890863969937068
K02876	0.0231531972413349	0.0595919753061861
K02877	0.0208259454644946	0.0546520043091455
K02871	0.035414712845991	0.084368883059869
K22315	0.124768393852981	0.23311889152689
K13075	0.00407284055012842	0.0146809031858563
K12138	0.461973152721634	0.602126298132575
K19970	0.941166498669307	0.960216161267624
K02878	0.03007352249788	0.0737496642758704
K02879	0.0297661979642154	0.0732429743044083
K11736	4.87197475192829e-06	0.000644779316480649
K02052	0.00257282949714688	0.0102004757693745
K03782	0.000309523728715805	0.00248546577743243
K02050	0.875361790859597	0.918710592108621
K02021	0.494485017854054	0.629670641794645
K02056	0.0937760199793083	0.186416914375111
K02057	0.821491906183619	0.87983881431138
K02054	0.000436322052558032	0.00293236152350379
K02055	0.000265251175016658	0.00226956929749547
K03503	0.000918629009576401	0.00464423067304216
K03502	0.00673152827375351	0.0220955579894772
K02058	0.012688116140122	0.037123677741012
K03500	0.0474976317747526	0.107375862950828
K18979	0.00732479863858234	0.023691581873585
K03893	5.09296082962004e-06	0.000644779316480649
K03892	0.20700697869151	0.342834264319608
K10844	0.492290797159012	0.627976058215116
K08220	0.0647860131829755	0.138060105949991
K01779	0.0531143355735028	0.117144279825572
K05984	0.000187802577236437	0.00192969633274866
K18345	0.83136765873893	0.886385916364375
K09748	0.21072789629591	0.347414417112202
K13014	0.00114116627194601	0.0054705061115604
K06023	0.279736265918309	0.425751070191364
K09740	0.218331482281376	0.355850743601327
K09747	0.297880559695819	0.445879011358886
K02274	0.00215727649079158	0.00886435829681043
K06024	0.801989793808784	0.866128561790521
K02588	0.00913072212511021	0.0283961553689286
K17938	6.25667449768176e-05	0.00128367208289153
K05590	0.000577993560426657	0.00345777346196488
K13019	0.913368768784184	0.942814355612385
K06877	0.296775244060952	0.444638836819984
K13292	0.301166600527211	0.449364904966143
K02858	0.970907739597076	0.980927029626655
K12989	0.923388123842312	0.948732379108216
K03476	0.031252771778114	0.0761281632164491
K03475	0.0048564485640106	0.0168765731326812
K03474	0.192188766980993	0.323770024056993
K03473	0.619401410099067	0.73317195508355
K03472	5.62025478521867e-05	0.00124214042726181
K03471	0.04302920879539	0.0992576810046808
K03470	0.00331936042006806	0.0124531053047653
K14051	0.00465046850755035	0.0162830365694215
K12984	0.562713827668225	0.689372008170049
K02426	0.742179532426739	0.825817072063412
K13854	0.999664293557342	0.999742353001725
K19405	0.740717316049476	0.824801368330682
K03098	0.0623336688854343	0.134012123435704
K17759	0.584896351929563	0.706119831082145
K13853	0.22026524684277	0.358150869267499
K03095	0.0104911131148459	0.0319439335333018
K11294	0.16062291154058	0.28187909088352
K03097	0.163289978954654	0.284987755522162
K12506	0.545716072325386	0.675149580609609
K03091	0.00948677267450532	0.0293421383267962
K03090	0.634322945161614	0.743744383652183
K12503	0.655636837977496	0.760849587905957
K03092	0.239308445458006	0.380724779945846
K02852	0.00085424161394866	0.00443317436963571
K02302	0.788362019858557	0.857779662983525
K02303	0.0369376553440664	0.0873836446824545
K02300	6.23469208820334e-05	0.00128367208289153
K03257	0.274117089172668	0.419764174721353
K03478	0.000544411112832033	0.00335034500525536
K20092	0.53433792073608	0.665438932110416
K02429	0.500568047717324	0.634638067606727
K15461	4.88611730945536e-05	0.00117509333938933
K02584	0.292180925337748	0.439826460938638
K07080	0.878476435954239	0.92061003199733
K02585	0.806968230330565	0.869660300722462
K05803	0.0552666875688388	0.121016217812025
K03652	0.0028288236243499	0.0110103525011968
K03651	0.000228637202754827	0.00210027733392937
K03650	0.0066484982831878	0.0218794471620615
K03657	0.184619950059688	0.313404523425765
K03656	0.858409099859335	0.905169993244382
K03655	0.0220901286549498	0.0572319821793126
K03654	0.447823698037016	0.588537970918931
K03658	0.00438570500072217	0.0155484847901647
K05864	0.925695131139806	0.950527211099788
K08693	0.712233306696386	0.803274205669318
K01029	0.793006503795697	0.860992985886947
K08696	0.21184691224522	0.34858197486762
K08697	0.253984139761633	0.397675021900445
K11748	0.000687945475341576	0.00386339843389243
K11749	0.671295032581864	0.772515209938418
K11746	0.00200212537486423	0.0083960628364364
K11747	3.99196298047538e-05	0.00109748190760691
K13918	0.00945954209451984	0.0292975878084122
K11745	3.552692174867e-05	0.00101802681049806
K11742	0.000558729821162416	0.00341066369249144
K11741	0.167045911555809	0.289853693159722
K13920	0.926428886641623	0.951088820708308
K21431	0.0204069155746631	0.0538856883768722
K13923	0.444494658299023	0.586247108535507
K13926	0.000198373839926504	0.00197748509355284
K13929	0.524640218238146	0.656412718370706
K19530	0.937168400062554	0.958827235674932
K06203	0.000179166200906359	0.00191076268931074
K20904	0.573047905200472	0.697366368460077
K06201	0.401826328369923	0.549623277198086
K06200	0.716583331577986	0.806393841968065
K06207	0.0092205514029705	0.0286230653612944
K06206	0.0997389122190874	0.195569751640494
K09925	0.34567304070522	0.49516641818522
K06204	0.301253667383509	0.449364904966143
K04496	0.225411812105582	0.363961793666197
K06209	0.0141438297230201	0.0402494338288961
K04844	0.000852371805510412	0.00443250751976865
K07376	0.187781073643461	0.317816970052813
K11632	0.61410133548187	0.728422623238164
K11633	0.0858375414173829	0.173550009275574
K11630	0.173530456237664	0.298057878780685
K11631	0.166138874728183	0.288476470409679
K15830	0.00192473956709435	0.00810492070808715
K11634	0.0890970214032673	0.178894472107401
K11635	0.222808202613989	0.361017364579191
K20900	0.121530058234683	0.228288814558318
K05780	0.00143060178019698	0.00646246110291287
K11639	0.263034682929838	0.408076292975319
K18853	0.107046090830838	0.206791577551196
K10546	0.667375490532499	0.77025813246451
K16248	0.881265752038771	0.922583578784574
K04880	0.236392785326743	0.377028718702522
K07979	0.0034195932371349	0.0127539554360833
K06971	0.00216230158385807	0.00887048941452169
K06970	0.211930577335208	0.348606969051226
K06973	0.0192735392371665	0.0512919959521248
K06972	0.0471324601774691	0.10669246543508
K06975	0.00182221747083306	0.00775661299666482
K18592	0.0888378809650848	0.178552566914034
K02774	0.015399254763939	0.0429430494688155
K07082	0.579182144470834	0.701717348286773
K00759	0.179399212173948	0.306895628083861
K00758	0.922546246478099	0.948527709049519
K20265	0.0865479294535083	0.174761564232844
K18758	0.215485694897844	0.352677664405636
K07085	0.437080421975133	0.580369229369342
K06950	0.000859874846366096	0.00445332944338738
K07088	9.06061477873778e-05	0.00141495674351393
K07089	0.00569191656049633	0.0192926412846117
K00757	0.247642523235926	0.390203678673507
K00756	0.309795190548903	0.45839708804938
K00754	0.695249516925176	0.790599796887664
K10907	0.465596135279983	0.605298755033297
K09761	0.0413682518703757	0.0959479591216778
K07571	0.955071210578101	0.969544871994638
K07576	0.0145799530323508	0.0411668672254402
K07574	0.0926039271205919	0.184519214470033
K10901	0.336606614258602	0.48435960237155
K10900	0.0379744689960277	0.089183420223514
K01046	0.271690783147971	0.416996616522858
K05818	0.00183656765270066	0.00779813671384411
K10909	0.593334138075882	0.712756983705596
K19588	0.302856348235164	0.451122149763346
K11189	0.919201446618928	0.946507616577474
K06379	0.0103882781627554	0.0316686970817891
K06378	0.42832557155313	0.573487035495486
K09817	0.375216423022173	0.524741367606701
K09816	0.473110442436339	0.611476329637827
K09815	0.0717067773821111	0.149798606340717
K06374	0.244581695172592	0.387061579009269
K06373	0.112337775967473	0.2149235691283
K11181	0.254314876827478	0.398007082056161
K09811	0.734881738705107	0.820097091571175
K09810	0.00651671093666788	0.0215526781471511
K11367	0.324068622350752	0.472325610188285
K10764	0.630341003600741	0.740439789878027
K10763	8.28185444047344e-05	0.00135933364016912
K15833	4.31889398949354e-05	0.00113337573713977
K11166	0.997651824412538	0.998240062516555
K01938	0.00373756532392119	0.0136990245241777
K01939	0.017169655186715	0.0467436976232974
K11161	0.85227702619845	0.900382307610772
K01934	0.744053388924031	0.825986873748854
K01935	0.135393339478866	0.247322386539973
K01937	0.00267196670970152	0.0105430951444343
K01930	0.0153213755987612	0.0428107152433004
K01933	0.224777394094296	0.363283083598115
K19755	0.366834391797789	0.516152006398316
K00354	0.578141970939944	0.701124529312829
K15780	0.285332375268561	0.432333067971569
K00351	0.383870724623755	0.532938603506827
K07799	0.00120961344042178	0.00571256217549838
K14348	0.000268707010404273	0.00229143616410076
K06610	0.42792436424756	0.573155206099534
K20861	3.30427363532944e-05	0.00100131292127751
K15868	0.399611076438584	0.548175988200544
K07792	0.86023893006864	0.906723890886014
K20866	9.04746348879114e-05	0.00141495674351393
K07791	0.516618011420643	0.649087437350073
K07150	3.93879547414353e-06	0.000607648719965598
K00688	0.0490193473700581	0.109840447826129
K07154	0.0324685034156798	0.0786178835107008
K21973	0.00038461785747248	0.00281797357971815
K07406	0.0370244473661339	0.0874280880037366
K07407	0.23323560418467	0.373631988956625
K07404	0.0260124643413137	0.065268337092966
K07405	0.433612291695534	0.577733623926188
K07402	0.834430667998466	0.887812817709445
K00684	0.353561284665978	0.5036319250796
K07400	0.00165436929532852	0.00718634307382041
K20884	0.237389211392698	0.378262433552496
K20881	0.000467156529726678	0.00303962576320207
K13275	0.249221744327604	0.392206460702267
K11184	0.334237583737414	0.482313928233325
K05832	0.293792738182321	0.441711988484301
K05835	0.000285998334077261	0.00236544355149718
K05834	0.000186239567148015	0.00192969633274866
K05837	0.549005768870735	0.677901617589355
K05836	0.00990414313000015	0.0303930034206334
K05839	3.30407964323758e-05	0.00100131292127751
K05838	0.00122274814126393	0.00576389887701359
K05654	0.578657430367085	0.701575260704123
K12812	0.797894422955493	0.864050908684455
K00533	0.119124285907608	0.22503218536387
K00532	0.205850910814738	0.341252682174481
K18574	0.58350328150932	0.705274265471023
K09814	0.664547140647378	0.768212873078066
K00537	0.118337121582928	0.223794311284801
K15534	0.0805013336920017	0.164789823010045
K21138	0.569382194403124	0.694305329750013
K00534	0.332266622683477	0.480014011373887
K15539	0.0016092610939471	0.00705055785652728
K11180	0.266959706060615	0.412220765409339
K01802	0.143177900287708	0.258848966748835
K01803	0.00413354571449179	0.0148510100440915
K01804	0.114911976332564	0.218452901982481
K01805	0.621122183375777	0.734355094186271
K09812	0.75018765264582	0.831165471081582
K07673	0.000125195742665867	0.00165122156972002
K11183	0.0015994152251811	0.00703263792910449
K12811	0.75730838351217	0.836687712773537
K13607	0.128195646818047	0.237438509614965
K01246	0.548216063327011	0.677255029943657
K01247	0.000263814941136399	0.00226489353343239
K01243	0.295696884252274	0.443676050023085
K01240	0.536602113394103	0.667116327054793
K01241	0.000500612694165959	0.00319375842857005
