	UMIs	Genes	Genotype	Batch	PercentMT	HasTCR	Cluster	UMAP_1	UMAP_2
cell1474	8877	2490	WT	B	1.34054297623071	TRUE	1	-6.37698226050686	5.24508495945038
cell1475	8588	2446	KO	B	1.12948299953423	TRUE	1	-5.10100035743069	6.56811519283356
cell1476	8829	2564	KO	B	1.05334692490656	TRUE	1	-5.64345483855557	5.65423699039521
cell1477	11820	3224	WT	B	0.592216582064298	TRUE	1	-5.87035446242642	5.56423946041169
cell1478	5720	1798	WT	B	1.17132867132867	TRUE	1	-5.48443346099209	6.41887899059357
cell1479	7717	2284	KO	B	1.34767396656732	TRUE	1	-5.59536318854641	6.24899335521759
cell1480	6080	2252	WT	B	1.21710526315789	TRUE	1	-5.46448450164151	3.64327879566254
cell1481	4409	1563	WT	B	1.47425720117941	TRUE	1	-6.6379681117947	4.83690400737824
cell1482	3978	1448	WT	B	1.96078431372549	TRUE	1	-7.18557529525113	5.80188675540986
cell1483	5702	2092	WT	B	1.31532795510347	TRUE	1	-5.40214209632229	4.34898181575837
cell1484	5272	1971	WT	B	1.02427921092564	TRUE	1	-6.60946469382595	6.49091668743195
cell1485	15646	3526	WT	B	1.18241083983127	TRUE	1	-5.9136667735989	4.37478347438874
cell1486	10314	2786	WT	B	0.921078146209036	TRUE	1	-5.64195256308865	3.60000665802063
cell1487	5653	1973	WT	B	0.955245002653458	TRUE	1	-6.95229153708767	6.39285703319611
cell1488	5297	2011	KO	B	1.52916745327544	TRUE	1	-5.55717425422024	6.76539035457673
cell1489	8956	2623	WT	B	1.11656989727557	TRUE	1	-5.02964513377499	5.74435182231965
cell1490	10424	2574	KO	B	0.69071373752878	TRUE	1	-5.26884203032803	6.47704883235993
cell1491	5592	1899	WT	B	0.858369098712446	TRUE	1	-4.74697380141568	6.45580239910187
cell1492	8475	2316	WT	B	0.71976401179941	TRUE	1	-6.31017689780545	4.2333557190329
cell1493	9623	2569	KO	B	1.37171360282656	TRUE	1	-5.69416742400479	5.35485835689606
cell1494	7705	2339	KO	B	1.33679428942245	FALSE	1	-5.8401713855679	5.6454343380362
cell1495	7443	2273	WT	B	1.41072148327287	TRUE	1	-6.083160925668	4.28758545536103
cell1496	8914	2453	WT	B	1.04330266995737	TRUE	1	-6.11880498008084	5.21518250125946
cell1497	6399	2065	WT	B	1.20331301765901	TRUE	1	-6.92670683936428	5.63343973774018
cell1498	8095	2312	WT	B	1.58122297714639	TRUE	1	-6.80349736289334	5.93367643970551
cell1499	5690	1831	WT	B	1.45869947275923	TRUE	1	-6.93114690856289	5.89398713726105
cell1500	5694	1907	WT	B	0.403933965577801	TRUE	1	-5.30648093299221	6.9254464687735
cell1501	5656	1986	WT	B	1.78571428571429	TRUE	1	-6.8005886562283	5.62756105083527
cell1502	3306	1438	KO	B	1.96612220205687	TRUE	1	-5.9425564296658	6.84940333980622
cell1503	4147	1630	WT	B	0.530503978779841	TRUE	1	-5.58476238326382	7.06684251445832
cell1504	5918	2136	WT	B	0.726596823251098	TRUE	1	-5.96029501036953	6.6445946278006
cell1505	8733	2524	WT	B	0.813008130081301	TRUE	1	-5.57683878020596	3.78678806442322
cell1506	5340	1944	WT	B	1.06741573033708	TRUE	1	-5.81028227881741	5.93975682872834
cell1507	8132	2289	WT	B	1.5371372356124	TRUE	1	-6.56097822264981	5.73187513965668
cell1508	9946	2969	WT	B	0.894832093303841	TRUE	1	-5.3951406963284	3.39371283668579
cell1509	6246	2146	WT	B	0.544348382965098	FALSE	1	-6.05906443671536	6.37954421657624
cell1510	6198	1851	WT	B	1.16166505324298	TRUE	1	-6.07727079467129	6.18740745204987
cell1511	5951	1987	KO	B	0.806587128213746	TRUE	1	-5.92036180571866	6.4185056270987
cell1512	11282	3021	WT	B	0.76227619216451	TRUE	1	-4.38703160361599	5.08657642025055
cell1513	7460	2492	WT	B	0.844504021447721	TRUE	1	-5.83290820197415	4.43395848888459
cell1514	7185	2271	WT	B	0.876826722338204	TRUE	1	-5.25397114829373	4.14980192798676
cell1515	7092	2285	WT	B	1.17033276931754	TRUE	1	-6.42957692221951	5.85504480022492
cell1516	5752	2147	WT	B	1.9471488178025	TRUE	1	-5.53867774085354	3.24461265224518
cell1517	6898	2131	WT	B	1.69614380979994	TRUE	1	-5.00696330146145	6.36576362270417
cell1518	7548	2492	WT	B	1.05988341282459	TRUE	1	-6.10815386847805	6.10024305004181
cell1519	7164	2128	WT	B	1.40982691233948	TRUE	1	-6.41371302680325	5.90728660244049
cell1520	5878	2091	WT	B	1.24191902007486	TRUE	1	-6.21643762664151	5.51192994731965
cell1521	4497	1763	KO	B	1.04514120524794	TRUE	1	-5.28247242049527	6.63794417995514
cell1522	3236	1421	WT	B	1.26699629171817	TRUE	1	-6.04385500029873	6.569442707482
cell1523	6068	2115	WT	B	1.56558998022413	TRUE	1	-6.4431553371365	6.41799493450226
cell1524	7875	2658	WT	B	1.32063492063492	TRUE	1	-6.47591023520779	6.01529880184235
cell1525	6730	2240	KO	B	1.12927191679049	TRUE	1	-6.48809080199551	5.48663278240265
cell1526	10133	3147	KO	B	0.75989341754663	TRUE	1	-4.97663133220028	3.49184485096039
cell1527	8875	2549	WT	B	1.02535211267606	TRUE	1	-6.45995144919705	5.40284772533478
cell1528	4678	1847	WT	B	2.39418554938008	TRUE	1	-6.4104199893887	6.32417340892853
cell1529	4502	1707	WT	B	1.33274100399822	TRUE	1	-4.83439533786129	6.41192241329255
cell1530	7971	2526	WT	B	0.953456279011416	TRUE	1	-6.80176453666043	6.29796262401642
cell1531	10432	2826	WT	B	0.728527607361963	TRUE	1	-4.29683213309597	4.86353536266388
cell1532	6247	2227	WT	B	1.58476068512886	TRUE	1	-7.00361399726223	6.50851531642975
cell1533	11461	3113	WT	B	1.02957857080534	TRUE	1	-5.7852180488522	4.57555504459443
cell1534	5457	1839	WT	B	1.74088326919553	TRUE	1	-6.3399043567593	6.43061490673127
cell1535	11829	2980	WT	B	0.828472398343055	TRUE	1	-5.56523113326382	3.59599514621796
cell1536	7494	2342	WT	B	1.24099279423539	TRUE	1	-5.69721655921292	3.49386735576691
cell1537	6112	2073	WT	B	0.867146596858639	TRUE	1	-6.68330769614529	5.97157140392365
cell1538	7578	2299	WT	B	1.78147268408551	TRUE	1	-6.40109567717862	5.32248206752839
cell1539	10989	2907	WT	B	1.65620165620166	TRUE	1	-6.55736808852505	5.37638803142609
cell1540	6258	2285	WT	B	1.18248641738575	TRUE	1	-4.86917822436642	6.06339641231598
cell1541	10212	2763	WT	B	1.23384253819036	TRUE	1	-6.81546287612271	5.21161647457184
cell1542	7840	2474	WT	B	1.33928571428571	TRUE	1	-6.39727335051846	6.33304734844269
cell1543	7864	2512	WT	B	0.8646998982706	TRUE	1	-6.30780510978054	5.2387325348288
cell1544	9455	2502	KO	B	1.54415653093601	TRUE	1	-5.61126427726101	5.94173975605072
cell1545	8602	2282	WT	B	1.01139269937224	TRUE	1	-5.93766002730679	5.76344414371552
cell1546	8918	2529	WT	B	1.0764745458623	TRUE	1	-6.54900198058438	6.25489898342194
cell1547	7354	2430	WT	B	1.40059831384281	TRUE	1	-6.39094476775479	6.01403327602448
cell1548	6977	2190	WT	B	0.659309158664182	TRUE	1	-6.57990436629605	5.23890109676423
cell1549	5878	2270	KO	B	0.918679823069071	TRUE	1	-5.73333840445828	6.50984378475251
cell1550	5677	1885	WT	B	0.493218249075216	TRUE	1	-7.00066738204312	5.72180505413117
cell1551	5213	1956	WT	B	1.82236715902551	TRUE	1	-6.44283657149624	4.94668765682282
cell1552	6446	2377	KO	B	1.52032268073224	TRUE	1	-6.57384066657376	6.27478976863923
cell1553	12741	3195	WT	B	0.761321717290637	TRUE	1	-5.53681092337918	3.42724927085938
cell1554	8954	2545	KO	B	1.27317400044673	TRUE	1	-4.54068284110379	5.0347268165976
cell1555	7822	2257	WT	B	1.52135003835336	TRUE	1	-6.71210484580349	5.45995684284272
cell1556	8096	2428	WT	B	0.765810276679842	TRUE	1	-7.01389365271878	6.09046168941559
cell1557	7140	2378	KO	B	0.322128851540616	TRUE	1	-5.35879807547879	6.44586558956208
cell1558	6879	2358	WT	B	0.683238842855066	TRUE	1	-6.25828628615689	6.69925351757111
cell1559	6821	2185	WT	B	0.557103064066852	TRUE	1	-7.04196052626919	6.1413216175467
cell1560	6676	2387	KO	B	1.48292390653086	TRUE	1	-4.7171564586575	5.83094664234223
cell1561	5209	1889	WT	B	1.15185256287195	TRUE	1	-6.01573233680081	6.33239408153595
cell1562	7270	2393	WT	B	0.508940852819807	TRUE	1	-6.88101105765652	6.33498283046784
cell1563	14514	3545	WT	B	1.92917183409122	TRUE	1	-6.55411391333889	6.12014480251374
cell1564	8181	2866	WT	B	1.01454589903435	TRUE	1	-5.93952803687405	5.89354224819245
cell1565	4792	1820	WT	B	1.96160267111853	TRUE	1	-6.66781764106106	5.44416137355866
cell1566	22965	4584	WT	B	0.92749836708034	FALSE	1	-5.30910425261807	4.84141655582489
cell1567	9766	2685	WT	B	0.767970509932419	TRUE	1	-6.3199761398251	4.59833737033905
cell1568	9387	2541	WT	B	1.04399701715138	TRUE	1	-5.97682027892422	5.31713576931061
cell1569	5959	2236	WT	B	1.45997650612519	TRUE	1	-6.15932755545926	5.84017248767914
cell1570	4895	1898	WT	B	1.18488253319714	TRUE	1	-5.87965350226712	3.82100077289643
cell1571	6117	1972	WT	B	1.76557135850907	TRUE	1	-5.57044940070462	5.00145550388398
cell1572	7570	2282	KO	B	0.898282694848085	TRUE	1	-5.19034867362332	6.28663964885773
cell1573	6814	2278	WT	B	0.748459054886997	TRUE	1	-5.91269497947049	6.43365283626618
cell1574	6012	1952	WT	B	1.84630738522954	TRUE	1	-6.87621383742642	5.83309574741425
cell1575	7687	2438	WT	B	1.06673604787303	TRUE	1	-6.22896843032193	5.03800936359467
cell1576	9631	2722	WT	B	1.37057418751947	TRUE	1	-6.54995350913357	5.27706428188385
cell1577	4617	1782	KO	B	1.01797704136885	TRUE	1	-6.97205381469082	6.17309423107209
cell1578	6935	2268	WT	B	1.7015140591204	TRUE	1	-6.80243187026333	6.199409920159
cell1579	7819	2558	WT	B	1.35567208082875	TRUE	1	-6.90834503249478	5.82202883380951
cell1580	10617	3168	WT	B	1.36573419986814	TRUE	1	-5.53713874892544	3.52474089283051
cell1581	9212	2665	WT	B	1.17238384715588	TRUE	1	-4.9640522487576	6.35360856670441
cell1582	7637	2259	WT	B	0.877307843394003	TRUE	1	-5.9850414283688	6.07625861782135
cell1583	19693	3822	KO	B	1.27456456608947	FALSE	1	-4.60051350669217	5.72129293102326
cell1584	14148	3570	WT	B	1.45603618886062	TRUE	1	-4.80686407164883	5.17084570545258
cell1585	7647	2504	KO	B	0.87616058585066	TRUE	1	-5.6690972335751	6.78673787731232
cell1586	7639	2241	WT	B	0.981803901034167	TRUE	1	-5.98344903067898	4.61862965244355
cell1587	4282	1574	WT	B	1.75151798225128	TRUE	1	-4.67299120501828	5.95348067897858
cell1588	6784	2241	KO	B	0.810731132075472	TRUE	1	-5.40495972709012	6.40993543285431
cell1589	11622	3080	KO	B	1.08415074858028	TRUE	1	-6.10781769828152	4.276966768685
cell1590	4851	1792	WT	B	0.742115027829314	TRUE	1	-6.27912693099331	6.48481984752716
cell1591	5115	1839	WT	B	0.645161290322581	TRUE	1	-5.78331928328824	6.71069427150788
cell1592	9453	2925	WT	B	1.43869671003914	TRUE	1	-6.90649061278653	5.99689121860566
cell1593	8593	2599	WT	B	1.02408937507273	TRUE	1	-5.85858278350186	5.50171561855378
cell1594	4961	1898	WT	B	2.15682322112477	TRUE	1	-6.65521411971402	4.77457805294098
cell1595	6923	2497	KO	B	1.27112523472483	TRUE	1	-6.78519587592434	5.52479048389496
cell1596	13297	3350	WT	B	1.00022561480033	TRUE	1	-5.03242080287289	5.3667044224173
cell1597	6216	2090	WT	B	1.20656370656371	TRUE	1	-5.69590883330655	3.68057544845642
cell1598	5444	2025	WT	B	1.1756061719324	TRUE	1	1.18147201462436	5.63491888660492
cell1599	15615	3459	WT	B	1.04386807556836	TRUE	1	-5.53046445922207	4.76550312656464
cell1600	8063	2391	WT	B	1.12861217908967	TRUE	1	-6.21103649215054	6.14974208492341
cell1601	8353	2256	WT	B	1.71195977493116	TRUE	1	-4.75831775740933	6.26659246105256
cell1602	5478	2004	WT	B	0.602409638554217	TRUE	1	-5.95756630973172	6.6730370106131
cell1603	9285	2692	KO	B	0.883144857296715	TRUE	1	-4.8482325561459	6.10892196315827
cell1604	7611	2331	WT	B	1.73433188805676	TRUE	1	-6.70419626311612	4.83087654727997
cell1605	6133	1989	WT	B	0.733735529104843	TRUE	1	-6.09956173972439	6.34859223980011
cell1606	7427	2353	WT	B	1.26565234953548	TRUE	1	-6.18336491660428	5.81920238155426
cell1607	6953	2215	WT	B	0.963612828994679	TRUE	1	-6.5236647613461	6.33444448131623
cell1608	7440	2271	WT	B	1.31720430107527	TRUE	1	-6.45582323149991	5.88921757358612
cell1609	9510	2626	KO	B	1.36698212407992	TRUE	1	-5.41111688689541	6.39802451747956
cell1610	14829	3471	WT	B	0.910378312765527	TRUE	1	-5.45999317244839	5.63604112285675
cell1611	7482	2259	WT	B	1.09596364608393	TRUE	1	-5.9425998218472	5.63100643772187
cell1612	7297	2457	WT	B	1.37042620254899	TRUE	1	-5.68142085151028	5.84332843441071
cell1613	5630	1898	WT	B	1.40319715808171	TRUE	1	-7.06564264373135	6.06900878566803
cell1614	7604	2358	WT	B	0.631246712256707	TRUE	1	-5.63691525534939	6.67929788250031
cell1615	9184	2610	WT	B	1.3719512195122	TRUE	1	-6.78032617644619	5.53806419986786
cell1616	6887	2246	WT	B	1.33585015246116	TRUE	1	-6.87111096457791	5.70726628917756
cell1617	6841	2245	WT	B	1.40330361058325	TRUE	1	-6.41357688979458	5.5170151771933
cell1618	5563	1907	WT	B	0.988675175265145	TRUE	1	-6.54546504096341	6.18842025417389
cell1619	4228	1595	KO	B	1.46641438032167	FALSE	1	-6.39422087745022	5.91833968776764
cell1620	6929	2162	WT	B	1.28445663154856	TRUE	1	-6.69690566138577	5.94474406856598
cell1621	6142	2223	WT	B	1.04200586128297	TRUE	1	-5.23661618308377	6.605340439263
cell1622	5585	1790	WT	B	0.572963294538944	TRUE	1	-6.56240873412442	4.69332309383454
cell1623	8824	2855	WT	B	0.940616500453309	TRUE	1	-5.1959732063229	6.46575637477936
cell1624	9958	2981	WT	B	0.954006828680458	TRUE	1	-4.69516758994412	5.93694658893647
cell1625	10741	2968	KO	B	0.809980448747789	TRUE	1	-5.5234718807156	3.72318847793641
cell1626	6603	2021	WT	B	1.02983492351961	TRUE	1	-6.47162704543423	4.44409557003083
cell1627	4665	1751	KO	B	0.643086816720257	TRUE	1	-5.25604419783902	6.50605579036774
cell1628	9575	2740	WT	B	1.33681462140992	TRUE	1	-5.71097974852871	5.61629648822846
cell1629	7879	2326	WT	B	1.00266531285696	TRUE	1	-5.79975705222439	3.72160883564057
cell1630	8166	2417	KO	B	0.759245652706343	TRUE	1	-5.21255378798794	6.17977328914704
cell1631	4277	1808	KO	B	1.89385083002104	TRUE	1	-6.50219469146084	6.86999412197174
cell1632	7636	2266	WT	B	0.838135149292824	TRUE	1	-4.96678321437191	6.27290721553864
cell1633	7243	2294	WT	B	0.676515256109347	TRUE	1	-5.92962460593533	4.95628471988739
cell1634	7439	2334	WT	B	1.85508804946901	TRUE	1	-6.39759759978604	4.88889880794587
cell1635	11365	3201	KO	B	1.97096348438187	TRUE	1	-6.09231834487271	4.64981837886872
cell1636	6636	2324	KO	B	1.67269439421338	TRUE	1	-5.8158531673367	6.30551906246247
cell1637	8210	2464	WT	B	0.730816077953715	TRUE	1	-5.5638132579739	6.94300075191559
cell1638	8623	2579	WT	B	1.98306853763191	TRUE	1	-4.92276172713589	5.62282200473847
cell1639	14151	3450	WT	B	1.15186205921843	TRUE	1	-4.11790065841031	4.71524615902008
cell1640	9435	2685	KO	B	1.13407525172231	TRUE	1	-6.12344555930447	5.94402690548005
cell1641	12696	3181	WT	B	1.00031505986137	TRUE	1	-5.50575594977688	3.43544741291108
cell1642	8636	2424	WT	B	1.06530801296897	TRUE	1	-5.85135154799771	5.75976915973725
cell1643	8160	2233	WT	B	1.23774509803922	TRUE	1	-6.70471243933987	5.82940645832123
cell1644	4499	1750	WT	B	1.2002667259391	TRUE	1	-6.09893636779141	6.6821021618277
cell1645	8404	2542	WT	B	1.13041408852927	TRUE	1	-6.04849033431363	4.3482296051413
cell1646	8907	2730	WT	B	1.83002133153699	TRUE	1	-6.84682207183194	5.20703359264435
cell1647	9239	2575	WT	B	1.47202078146986	TRUE	1	-6.00413065032315	4.11812372821869
cell1648	8108	2569	WT	B	1.70202269363592	TRUE	1	-6.09717707709622	4.33709283489289
cell1649	7846	2590	KO	B	0.777466224827938	TRUE	1	-4.66782884673428	6.0281452717215
cell1650	5969	1911	WT	B	1.08895962472776	TRUE	1	-6.76142602042508	6.00479241031708
cell1651	3842	1567	WT	B	2.5767829255596	TRUE	1	-7.05873947219204	6.4164304317862
cell1652	5964	1950	WT	B	0.653923541247485	TRUE	1	-4.74056856707882	6.51404662746491
cell1653	8496	2547	WT	B	1.12994350282486	TRUE	1	-6.84168129042935	5.62415881771149
cell1654	8955	2867	WT	B	0.62534896705751	TRUE	1	-5.25033264235806	3.34215613025727
cell1655	5362	2244	WT	B	0.652741514360313	TRUE	1	-6.78137593344998	6.44868465084137
cell1656	3803	1599	WT	B	0.815145937417828	TRUE	1	-6.31408457831692	6.6817211689383
cell1657	6860	2213	WT	B	1.16618075801749	TRUE	1	-6.25131111220669	5.81055851596894
cell1658	6951	2380	WT	B	1.62566537188894	TRUE	1	-6.11988263205838	5.58178992885651
cell1659	4952	1998	KO	B	1.43376413570275	TRUE	1	-6.31895189360928	6.86289067882599
cell1660	6819	2103	KO	B	1.33450652588356	TRUE	1	-5.73633890227627	6.27921291011872
cell1661	7533	2178	WT	B	1.18146820655781	TRUE	1	-5.09850316123318	5.80574842113556
cell1662	7909	2252	WT	B	1.21380705525351	TRUE	1	-6.65331893042874	6.10108466762604
cell1663	7802	2697	KO	B	1.92258395283261	TRUE	1	-5.73292307929348	4.12977762836518
cell1664	7939	2684	WT	B	1.5367174707142	FALSE	1	-6.2577853687222	6.12076850551667
cell1665	7270	2161	WT	B	1.03163686382393	TRUE	1	-6.22471242026638	4.14600415844025
cell1666	11386	3069	WT	B	0.887054277182505	TRUE	1	-5.39049987868618	3.27772637027802
cell1667	13383	3326	WT	B	0.762160950459538	TRUE	1	3.35969514771152	-1.80995039325653
cell1668	5856	1945	WT	B	1.05874316939891	TRUE	1	-6.22302179412198	5.98312731403412
cell1669	7027	2208	KO	B	0.768464494094208	TRUE	1	-5.81755046920132	6.35394378322663
cell1670	13069	3203	WT	B	1.09419236360854	TRUE	1	-5.65832142905545	5.4046363415152
cell1671	9304	2770	WT	B	0.827601031814273	TRUE	1	-5.99582152442288	4.80901737827362
cell1672	6874	2164	WT	B	1.09106779167879	TRUE	1	-6.33990840987515	5.60304232257904
cell1673	8337	2752	WT	B	1.71524529207149	TRUE	1	-5.34613971785855	5.69385095256867
cell1674	10820	2858	KO	B	0.99815157116451	TRUE	1	-4.91835551337552	6.31915565151276
cell1675	5942	2234	WT	B	1.66610568832043	TRUE	1	-6.30766944960904	6.17637153286042
cell1676	8393	2599	WT	B	1.56082449660431	TRUE	1	-6.36180906371426	4.92671604770722
cell1677	6642	2152	WT	B	1.30984643179765	TRUE	1	-6.46630816535305	5.75017090457978
cell1678	4896	1716	WT	B	0.959967320261438	TRUE	1	-6.99141936377835	5.43546696323456
cell1679	4187	1749	WT	B	4.84834010031048	TRUE	1	-5.92338233069729	6.1110572399527
cell1680	10343	2761	WT	B	1.19887846852944	TRUE	1	-6.47869091109585	4.8590721668631
cell1681	7371	2478	WT	B	1.79080179080179	TRUE	1	-6.23915224150967	4.99087806362214
cell1682	5480	1956	KO	B	1.24087591240876	TRUE	1	-6.62440781668972	6.04910989421906
cell1683	9073	2589	KO	B	1.09114956464235	TRUE	1	-5.56877236441922	5.9161474289328
cell1684	5895	2005	WT	B	0.966921119592875	TRUE	1	-6.61354928092312	5.5789060177237
cell1685	10552	2774	WT	B	0.805534495830174	TRUE	1	-4.95712010936093	6.09107061046662
cell1686	5987	1983	WT	B	0.952062802739268	TRUE	1	-5.08218054847073	6.14403482097687
cell1687	3911	1486	WT	B	1.58527230887241	TRUE	1	-5.36636381224942	7.14956946987214
cell1688	7007	2238	WT	B	1.0989010989011	TRUE	1	-6.49405889586758	5.4325904430777
cell1689	5403	1934	WT	B	1.29557653155654	TRUE	1	-6.85324387626004	5.98905511516632
cell1690	7115	2283	WT	B	1.40548137737175	TRUE	1	-6.46804194526028	5.79459305423798
cell1691	7974	2384	WT	B	2.57085527965889	TRUE	1	-6.29025964812588	5.17617197650971
cell1692	5620	1928	KO	B	1.01423487544484	TRUE	1	-5.83265333251309	6.03055759090485
cell1693	7501	2267	WT	B	1.03986135181976	TRUE	1	-6.5064836032803	5.25614829677643
cell1694	8082	2519	KO	B	0.940361296708735	TRUE	1	-5.67129640654873	3.75216432231964
cell1695	3572	1568	WT	B	2.37961926091825	TRUE	1	-6.91262440757107	6.06611629146637
cell1696	3168	1643	KO	B	0.883838383838384	TRUE	1	0.127826165396457	5.51806469577851
cell1697	8833	2541	KO	B	0.815125099060342	TRUE	1	-4.92984526233029	5.97609587329926
cell1698	5839	1852	WT	B	1.06182565507792	TRUE	1	-6.18491177634549	5.58570070880951
cell1699	6687	2089	WT	B	1.19635112905638	TRUE	1	-5.65518455581021	5.94735093730988
cell1700	6881	2180	WT	B	0.683040255776777	TRUE	1	-6.4709976203854	6.33581967968049
cell1701	15685	3382	WT	B	1.03283391775582	TRUE	1	-4.75054042414975	5.38720532077851
cell1702	5132	1928	WT	B	1.32501948558067	TRUE	1	-5.33094935492825	3.70540722030701
cell1703	12858	3552	WT	B	0.964380152434282	TRUE	1	-4.26507859305691	4.85305734294953
cell1704	6279	2079	WT	B	1.0989010989011	TRUE	1	-6.27074437217068	5.73447843212189
cell1705	5639	1897	WT	B	0.97535023940415	TRUE	1	-4.54022090510678	6.3213319363028
cell1706	6756	2153	WT	B	0.59206631142688	TRUE	1	-5.60631876067471	3.73238475936951
cell1707	5387	1908	WT	B	0.761091516614071	TRUE	1	-5.05952887610745	5.80642099994721
cell1708	10555	2853	WT	B	1.35480814779725	TRUE	1	-5.95836358146023	5.69317885059418
cell1709	6692	2039	WT	B	1.44949193066348	TRUE	1	-6.39778237418484	5.22089381832184
cell1710	7305	2353	WT	B	0.561259411362081	FALSE	1	-4.98131733016324	6.09509273189606
cell1711	4477	1972	WT	B	1.74223810587447	TRUE	1	-6.23701958731961	4.76449103969635
cell1712	8899	2698	WT	B	0.82031688953815	TRUE	1	-5.8324318416531	6.74694104808869
cell1713	4712	1620	WT	B	0.933786078098472	TRUE	1	-7.13707332686734	6.50541921276154
cell1714	6443	2066	WT	B	1.1019711314605	TRUE	1	-6.78028993682217	5.9539789738089
cell1715	5212	2047	WT	B	2.168073676132	TRUE	1	-6.77039938048672	5.96932263988556
cell1716	6989	2191	WT	B	1.01588210044355	TRUE	1	-4.97834031657528	6.14029451030793
cell1717	2739	1388	WT	B	3.54143848119752	TRUE	1	-6.97972707824063	6.4907073559195
cell1718	9767	2631	WT	B	0.788368997645131	TRUE	1	-5.25442223624539	4.05838866848053
cell1719	9589	2821	WT	B	1.48086348941495	TRUE	1	-5.772787380975	3.64559920448365
cell1720	5830	1996	WT	B	0.943396226415094	TRUE	1	-6.66075949744534	5.27634091991486
cell1721	6528	2404	KO	B	0.79656862745098	TRUE	1	-5.35916500167202	3.54703732151093
cell1722	8831	2547	KO	B	0.837957196240516	TRUE	1	-5.36461596564602	5.97126837390961
cell1723	7145	2479	WT	B	0.965710286913926	TRUE	1	-6.94036011771512	5.58364267963471
cell1724	7611	2484	KO	B	1.5372487189594	TRUE	1	-6.04177169875454	6.39762254375519
